Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0714),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_ccx_inGap_3_.qasm,0.714285714,0.714285714,0.714285714,,CCX,0.571428571,0.364096081,0.285714286,0.247787611,0.442477876,0.571428571,0.364728192,0.285714286,0.238938053,0.442477876
AddGate_ccx_inGap_4_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_ccx_inGap_5_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_ccx_inGap_6_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_ccx_inGap_7_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_ccx_inGap_8_.qasm,0.928571429,0.928571429,0.928571429,,,,,,,,,,,,
AddGate_ccx_inGap_9_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_cswap_inGap_3_.qasm,0.428571429,0.428571429,0.428571429,,CSWAP,0.452380952,,,,,0.452380952,,,,
AddGate_cswap_inGap_4_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_cswap_inGap_5_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_cswap_inGap_6_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_cswap_inGap_7_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_cswap_inGap_8_.qasm,0.857142857,0.857142857,0.857142857,,,,,,,,,,,,
AddGate_cx_inGap_3_.qasm,0.428571429,0.428571429,0.428571429,,CX,0.285714286,,,,,0.285714286,,,,
AddGate_cx_inGap_4_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_cx_inGap_5_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_cx_inGap_6_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_cx_inGap_7_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_cx_inGap_8_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_cx_inGap_9_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_cz_inGap_3_.qasm,0.357142857,0.357142857,0.357142857,,CZ,0.214285714,,,,,0.214285714,,,,
AddGate_cz_inGap_4_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_cz_inGap_5_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_cz_inGap_6_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_cz_inGap_7_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_cz_inGap_8_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_h_inGap_10_.qasm,0.071428571,0.071428571,0.071428571,,H,0.401098901,,,,,0.401098901,,,,
AddGate_h_inGap_11_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_h_inGap_12_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_h_inGap_13_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_h_inGap_1_.qasm,0.857142857,0.857142857,0.857142857,,,,,,,,,,,,
AddGate_h_inGap_2_.qasm,0.857142857,0.857142857,0.857142857,,,,,,,,,,,,
AddGate_h_inGap_3_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_h_inGap_4_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_h_inGap_5_.qasm,0.857142857,0.857142857,0.857142857,,,,,,,,,,,,
AddGate_h_inGap_6_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_h_inGap_7_.qasm,0.785714286,0.785714286,0.785714286,,,,,,,,,,,,
AddGate_h_inGap_8_.qasm,0.857142857,0.857142857,0.857142857,,,,,,,,,,,,
AddGate_h_inGap_9_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_p_inGap_3_.qasm,0.142857143,0.142857143,0.142857143,,P,0.345238095,,,,,0.345238095,,,,
AddGate_p_inGap_4_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_p_inGap_5_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_p_inGap_6_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_p_inGap_7_.qasm,0.928571429,0.928571429,0.928571429,,,,,,,,,,,,
AddGate_p_inGap_8_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rx_inGap_1_.qasm,0.214285714,0.214285714,0.214285714,,RX,0.30952381,,,,,0.30952381,,,,
AddGate_rx_inGap_2_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_rx_inGap_9_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_rxx_inGap_10_.qasm,0.071428571,0.071428571,0.071428571,,RXX,0.158730159,,,,,0.112244898,,,,
AddGate_rxx_inGap_11_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rxx_inGap_12_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rxx_inGap_13_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rxx_inGap_1_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rxx_inGap_2_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_rxx_inGap_9_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_ry_inGap_1_.qasm,0.571428571,0.571428571,0.571428571,,RY,0.555555556,,,,,0.555555556,,,,
AddGate_ry_inGap_2_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_ry_inGap_3_.qasm,1,1,1,,,,,,,,,,,,
AddGate_ry_inGap_4_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_ry_inGap_5_.qasm,0.928571429,0.928571429,0.928571429,,,,,,,,,,,,
AddGate_ry_inGap_6_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_ry_inGap_7_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_ry_inGap_8_.qasm,1,1,1,,,,,,,,,,,,
AddGate_ry_inGap_9_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_rz_inGap_3_.qasm,0.071428571,0.071428571,0.071428571,,RZ,0.357142857,,,,,0.357142857,,,,
AddGate_rz_inGap_4_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_rz_inGap_5_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rz_inGap_6_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_rz_inGap_7_.qasm,0.928571429,0.928571429,0.928571429,,,,,,,,,,,,
AddGate_rz_inGap_8_.qasm,0.714285714,0.714285714,0.714285714,,,,,,,,,,,,
AddGate_rzz_inGap_3_.qasm,0.357142857,0.357142857,0.357142857,,RZZ,0.357142857,,,,,0.357142857,,,,
AddGate_rzz_inGap_4_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_rzz_inGap_5_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_rzz_inGap_6_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_rzz_inGap_7_.qasm,0.928571429,0.928571429,0.928571429,,,,,,,,,,,,
AddGate_s_inGap_3_.qasm,0.928571429,0.928571429,0.928571429,,S,0.511904762,,,,,0.511904762,,,,
AddGate_s_inGap_4_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_s_inGap_5_.qasm,0.714285714,0.714285714,0.714285714,,,,,,,,,,,,
AddGate_s_inGap_6_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_s_inGap_7_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_s_inGap_8_.qasm,1,1,1,,,,,,,,,,,,
AddGate_swap_inGap_3_.qasm,0.071428571,0.071428571,0.071428571,,SWAP,0.071428571,,,,,0.071428571,,,,
AddGate_swap_inGap_4_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_swap_inGap_5_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_swap_inGap_6_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_swap_inGap_7_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_sx_inGap_1_.qasm,0.071428571,0.071428571,0.071428571,,SX,0.214285714,,,,,0.214285714,,,,
AddGate_sx_inGap_2_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_sx_inGap_9_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_t_inGap_3_.qasm,0.428571429,0.428571429,0.428571429,,T,0.5,,,,,0.5,,,,
AddGate_t_inGap_4_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_t_inGap_5_.qasm,1,1,1,,,,,,,,,,,,
AddGate_t_inGap_6_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_t_inGap_7_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_t_inGap_8_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_1_.qasm,0.285714286,0.285714286,0.285714286,,X,0.261904762,,,,,0.261904762,,,,
AddGate_x_inGap_2_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_x_inGap_9_.qasm,0.214285714,0.214285714,0.214285714,,,,,,,,,,,,
AddGate_y_inGap_1_.qasm,0.357142857,0.357142857,0.357142857,,Y,0.325396825,,,,,0.325396825,,,,
AddGate_y_inGap_2_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_3_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_y_inGap_4_.qasm,0.142857143,0.142857143,0.142857143,,,,,,,,,,,,
AddGate_y_inGap_5_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_y_inGap_6_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_7_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_y_inGap_8_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_9_.qasm,0.357142857,0.357142857,0.357142857,,,,,,,,,,,,
AddGate_z_inGap_3_.qasm,0.857142857,0.857142857,0.857142857,,Z,0.404761905,,,,,0.416666667,,,,
AddGate_z_inGap_4_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_z_inGap_5_.qasm,0.714285714,0.714285714,0.714285714,,,,,,,,,,,,
AddGate_z_inGap_6_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_z_inGap_7_.qasm,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,
AddGate_z_inGap_8_.qasm,0.071428571,0.142857143,0.107142857,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.068839084,0.071428571,0.071428571,,,,,,,,,,,,,
0.534663872,0.071428571,0.142857143,,,,,,,,,,,,,
0.171147897,0.428571429,0.428571429,,,,,,,,,,,,,
0.230962071,0.714285714,0.714285714,,,,,,,,,,,,,
0.633277705,0.857142857,0.857142857,,,,,,,,,,,,,
0.353965993,0.285714286,0.285714286,,,,,,,,,,,,,
0.786069255,,,,,,,,,,,,,,,
0.043628422,,,,,,,,,,,,,,,
0.887455147,,,,,,,,,,,,,,,
0.993647784,,,,,,,,,,,,,,,
0.467397546,,,,,,,,,,,,,,,
0.088167593,,,,,,,,,,,,,,,
0.031829844,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.428571429,0.428571429,,0.376984127,0.285714286,0.185185185,0.425925926,,0.378306878,0.285714286,0.166666667,0.425925926,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.857142857,0.857142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.142857143,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
