Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0909),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_ccx_inGap_10_.qasm,0.090909091,0.090909091,0.090909091,,CCX,0.096969697,0.307125307,0.272727273,0.410810811,0.545945946,0.096969697,0.437346437,0.272727273,0.410810811,0.545945946
AddGate_ccx_inGap_11_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_12_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_13_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_14_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_15_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_1_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_2_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_3_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ccx_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_7_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ccx_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_10_.qasm,0.090909091,0.090909091,0.090909091,,CSWAP,0.090909091,,,,,0.090909091,,,,
AddGate_cswap_inGap_11_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_12_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_13_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_14_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_15_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_1_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_2_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_3_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_7_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_cswap_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_h_inGap_10_.qasm,0.181818182,0.181818182,0.181818182,,H,0.266666667,,,,,0.266666667,,,,
AddGate_h_inGap_11_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_h_inGap_12_.qasm,0.636363636,0.636363636,0.636363636,,,,,,,,,,,,
AddGate_h_inGap_13_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_h_inGap_14_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_h_inGap_15_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_h_inGap_1_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_h_inGap_2_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_h_inGap_3_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_h_inGap_4_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_h_inGap_5_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_h_inGap_6_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_h_inGap_7_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_h_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_h_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AddGate_p_inGap_10_.qasm,0.545454545,1,0.772727273,,P,0.442424242,,,,,0.745454545,,,,
AddGate_p_inGap_11_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_12_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_13_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_14_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_15_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_1_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_p_inGap_2_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_p_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_4_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_p_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_p_inGap_6_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_7_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_p_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_10_.qasm,0.272727273,0.272727273,0.272727273,,RX,0.303030303,,,,,0.454545455,,,,
AddGate_rx_inGap_11_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_12_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_13_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_14_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_15_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rx_inGap_1_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_3_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rx_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_7_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_8_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_10_.qasm,0.272727273,0.272727273,0.272727273,,RXX,0.254545455,,,,,0.375757576,,,,
AddGate_rxx_inGap_11_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rxx_inGap_12_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_13_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_14_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_15_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rxx_inGap_1_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_3_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rxx_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_7_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rxx_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_10_.qasm,0.090909091,0.090909091,0.090909091,,RY,0.212121212,,,,,0.212121212,,,,
AddGate_ry_inGap_11_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_ry_inGap_12_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ry_inGap_13_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_14_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_15_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ry_inGap_1_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_ry_inGap_2_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_ry_inGap_3_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_5_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_ry_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_7_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rz_inGap_10_.qasm,0.545454545,1,0.772727273,,RZ,0.442424242,,,,,0.745454545,,,,
AddGate_rz_inGap_11_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_12_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_13_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_14_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_15_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_1_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rz_inGap_2_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rz_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_4_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_rz_inGap_5_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rz_inGap_6_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_7_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rz_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_10_.qasm,0.545454545,1,0.772727273,,RZZ,0.4,,,,,0.703030303,,,,
AddGate_rzz_inGap_11_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_12_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_13_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_14_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_15_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_1_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rzz_inGap_2_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rzz_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rzz_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rzz_inGap_6_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_7_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rzz_inGap_8_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rzz_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_s_inGap_1_.qasm,0.363636364,0.363636364,0.363636364,,S,0.480519481,,,,,0.675324675,,,,
AddGate_s_inGap_2_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_s_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_s_inGap_4_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_s_inGap_5_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_s_inGap_6_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_s_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_sx_inGap_1_.qasm,0.545454545,1,0.772727273,,SX,0.350649351,,,,,0.61038961,,,,
AddGate_sx_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_sx_inGap_3_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_sx_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_sx_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_sx_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_sx_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_t_inGap_10_.qasm,0.545454545,0.545454545,0.545454545,,T,0.533333333,,,,,0.533333333,,,,
AddGate_t_inGap_11_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_12_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_13_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_14_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_15_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_1_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_2_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_3_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_4_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_5_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_6_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_7_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_t_inGap_8_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_t_inGap_9_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_x_inGap_1_.qasm,0.545454545,1,0.772727273,,X,0.363636364,,,,,0.623376623,,,,
AddGate_x_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_x_inGap_3_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_x_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_x_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_x_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_x_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_1_.qasm,0.090909091,0.090909091,0.090909091,,Y,0.090909091,,,,,0.090909091,,,,
AddGate_y_inGap_2_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_3_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_6_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_y_inGap_9_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_z_inGap_1_.qasm,0.181818182,0.181818182,0.181818182,,Z,0.311688312,,,,,0.506493506,,,,
AddGate_z_inGap_2_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_z_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_z_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_z_inGap_5_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_z_inGap_6_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_z_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.444359764,0.090909091,0.090909091,,,,,,,,,,,,,
0.399925008,0.181818182,0.181818182,,,,,,,,,,,,,
0.948125443,0.181818182,0.181818182,,,,,,,,,,,,,
0.4373254,0.545454545,1,,,,,,,,,,,,,
0.625562588,0.545454545,1,,,,,,,,,,,,,
0.11194981,0.545454545,1,,,,,,,,,,,,,
0.402941213,0.090909091,0.090909091,,,,,,,,,,,,,
0.352655259,,,,,,,,,,,,,,,
0.047868642,,,,,,,,,,,,,,,
0.671788646,,,,,,,,,,,,,,,
0.965068013,,,,,,,,,,,,,,,
0.811933682,,,,,,,,,,,,,,,
0.374917368,,,,,,,,,,,,,,,
0.462391047,,,,,,,,,,,,,,,
0.770701875,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.090909091,0.090909091,,0.270707071,0.181818182,0.444444444,0.622222222,,0.341414141,0.181818182,0.444444444,0.622222222,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.363636364,0.363636364,,,,,,,,,,,,,
,0.272727273,0.272727273,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.545454545,0.545454545,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.545454545,1,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.090909091,0.090909091,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
,0.181818182,0.181818182,,,,,,,,,,,,,
